UNIXTIME,DATE,TIME,RADIATION,TEMPERATURE,PRESSURE,HUMIDITY,WINDDIRECTION,SPEED,TIMESUNRISE,TIMESUNSET
1474979121,09-27-2016,02:25:21,289.58,48.0,30.424,75.0,181.16,10.12,06:13:00,18:15:00
1474978819,09-27-2016,02:20:19,122.0,48.0,30.3,81.0,184.98,5.62,06:13:00,18:15:00
1474978525,09-27-2016,02:15:25,124.0,48.0,30.312,84.0,175.26,9.0,06:13:00,18:15:00
1474978222,09-27-2016,02:10:22,125.0,48.0,30.402,84.0,175.33,45.0,06:13:00,18:15:00
1474977923,09-27-2016,02:05:23,121.0,48.0,30.372,84.0,176.7,6.75,06:13:00,18:15:00
1474977622,09-27-2016,02:00:22,123.0,48.0,30.361,68.8,124.0,7.87,06:13:00,18:15:00
1474977320,09-27-2016,01:55:20,289.58,48.0,30.326,83.0,163.14,33.7,06:13:00,18:15:00
1474977022,09-27-2016,01:50:22,121.0,47.0,30.433,68.8,178.18,7.87,06:13:00,18:15:00
1474976720,09-27-2016,01:45:20,289.58,47.0,30.343,68.8,172.67,7.87,06:13:00,18:15:00
1474976422,09-27-2016,01:40:22,123.0,47.0,30.314,82.0,148.2,6.75,06:13:00,18:15:00
1474976122,09-27-2016,01:35:22,119.0,48.0,30.391,83.0,194.22,6.75,06:13:00,18:15:00
1474975822,09-27-2016,01:30:22,120.0,47.0,30.268,82.0,194.72,18.73,06:13:00,18:15:00
1474975518,09-27-2016,01:25:18,122.0,47.0,30.254,81.0,197.39,9.0,06:13:00,18:15:00
1474975221,09-27-2016,01:20:21,126.0,54.4,30.294,80.0,185.16,5.62,06:13:00,18:15:00
1474974925,09-27-2016,01:15:25,123.0,47.0,30.433,76.0,169.69,5.62,06:13:00,18:15:00
1474974625,09-27-2016,01:10:25,121.0,47.0,30.327,75.0,176.66,6.75,06:13:00,18:15:00
1474973724,09-27-2016,00:55:24,121.0,54.4,30.375,77.0,178.51,33.7,06:13:00,18:15:00
1474973424,09-27-2016,00:50:24,123.0,46.0,30.298,78.0,182.8,33.7,06:13:00,18:15:00
1474973119,09-27-2016,00:45:19,289.58,46.0,30.328,79.0,172.2,33.7,06:13:00,18:15:00
1474972821,09-27-2016,00:40:21,123.0,46.0,30.4,79.0,182.66,5.62,06:13:00,18:15:00
1474972520,09-27-2016,00:35:20,121.0,46.0,30.442,78.0,173.85,22.5,06:13:00,18:15:00
1474972223,09-27-2016,00:30:23,122.0,46.0,30.431,79.0,173.87,6.75,06:13:00,18:15:00
1474971920,09-27-2016,00:25:20,121.0,46.0,30.408,79.0,173.86,45.0,06:13:00,18:15:00
1474970724,09-27-2016,00:05:24,289.58,46.0,30.349,79.0,175.68,45.0,06:13:00,18:15:00
1474970423,09-27-2016,00:00:23,120.0,46.0,30.314,78.0,173.8,5.62,06:13:00,18:15:00
1474970126,09-26-2016,23:55:26,123.0,46.0,30.427,68.8,170.77,45.0,06:12:00,18:15:00
1474969821,09-26-2016,23:50:21,119.0,46.0,30.456,74.0,178.44,45.0,06:12:00,18:15:00
1474969526,09-26-2016,23:45:26,124.0,47.0,30.395,69.0,169.71,45.0,06:12:00,18:15:00
1474969225,09-26-2016,23:40:25,121.0,54.4,30.443,67.0,172.56,33.7,06:12:00,18:15:00
1474968923,09-26-2016,23:35:23,121.0,54.4,30.393,67.0,150.45,5.62,06:12:00,18:13:00
1474968621,09-26-2016,23:30:21,123.0,47.0,30.363,69.0,171.8,5.62,06:12:00,18:15:00
1474968321,09-26-2016,23:25:21,118.0,47.0,30.452,69.0,160.75,45.0,06:12:00,18:13:00
1474968023,09-26-2016,23:20:23,123.0,54.4,30.503,71.0,124.19,22.5,06:12:00,18:15:00
1474967719,09-26-2016,23:15:19,119.0,47.0,30.339,70.0,150.78,45.0,06:12:00,18:13:00
1474967422,09-26-2016,23:10:22,124.0,54.4,30.368,66.0,147.53,5.62,06:12:00,18:13:00
1474967119,09-26-2016,23:05:19,122.0,47.0,30.452,64.0,156.35,5.62,06:12:00,18:15:00
1474966828,09-26-2016,23:00:28,124.0,47.0,30.451,64.0,137.95,45.0,06:12:00,18:15:00
1474966519,09-26-2016,22:55:19,120.0,48.0,30.472,68.8,158.9,45.0,06:12:00,18:15:00
1474966220,09-26-2016,22:50:20,121.0,54.4,30.399,68.8,111.83,22.5,06:12:00,18:15:00
1474965920,09-26-2016,22:45:20,119.0,48.0,30.398,68.8,98.36,45.0,06:12:00,18:15:00
1474965619,09-26-2016,22:40:19,123.0,48.0,30.39,61.0,94.26,33.7,06:12:00,18:15:00
1474965323,09-26-2016,22:35:23,124.0,54.4,30.372,60.0,170.29,33.7,06:12:00,18:13:00
1474965028,09-26-2016,22:30:28,125.0,54.4,30.385,60.0,162.35,33.7,06:12:00,18:15:00
1474964746,09-26-2016,22:25:46,122.0,48.0,30.439,60.0,130.79,5.62,06:12:00,18:15:00
1474964422,09-26-2016,22:20:22,124.0,47.0,30.404,62.0,150.91,5.62,06:12:00,18:15:00
1474964123,09-26-2016,22:15:23,126.0,47.0,30.495,68.8,151.1,6.75,06:12:00,18:15:00
1474963824,09-26-2016,22:10:24,126.0,47.0,30.488,68.0,176.98,5.62,06:12:00,18:15:00
1474963519,09-26-2016,22:05:19,121.0,48.0,30.384,67.0,161.98,18.73,06:12:00,18:15:00
1474963221,09-26-2016,22:00:21,289.58,48.0,30.371,66.0,155.13,45.0,06:12:00,18:15:00
1474962918,09-26-2016,21:55:18,124.0,54.4,30.495,63.0,114.4,33.7,06:12:00,18:15:00
1474962619,09-26-2016,21:50:19,121.0,48.0,30.434,68.8,75.79,33.7,06:12:00,18:15:00
1474962323,09-26-2016,21:45:23,123.0,49.0,30.42280884353741,57.0,48.5,18.73,06:12:00,18:15:00
1474962024,09-26-2016,21:40:24,121.0,49.0,30.566,56.0,99.45,33.7,06:12:00,18:15:00
1474961418,09-26-2016,21:30:18,120.0,49.0,30.493,56.0,154.74,11.2,06:12:00,18:15:00
1474961123,09-26-2016,21:25:23,119.0,48.0,30.468,55.0,162.28,33.7,06:12:00,18:15:00
1474960821,09-26-2016,21:20:21,123.0,48.0,30.415,56.0,150.34,5.62,06:12:00,18:13:00
1474960520,09-26-2016,21:15:20,123.0,48.0,30.383,68.8,172.26,45.0,06:12:00,18:15:00
1474960222,09-26-2016,21:10:22,121.0,48.0,30.426,56.0,149.16,33.7,06:12:00,18:15:00
1474959926,09-26-2016,21:05:26,121.0,48.0,30.334,57.0,138.9,33.7,06:12:00,18:15:00
1474959619,09-26-2016,21:00:19,124.0,54.4,30.424,57.0,100.12,33.7,06:12:00,18:15:00
1474959324,09-26-2016,20:55:24,124.0,49.0,30.47,56.0,126.17,45.0,06:12:00,18:15:00
1474959024,09-26-2016,20:50:24,124.0,49.0,30.487,56.0,111.95,12.37,06:12:00,18:15:00
1474958719,09-26-2016,20:45:19,121.0,49.0,30.458,56.0,118.15,10.12,06:12:00,18:15:00
1474958420,09-26-2016,20:40:20,120.0,49.0,30.509,56.0,105.61,11.25,06:12:00,18:15:00
1474958124,09-26-2016,20:35:24,124.0,49.0,30.455,57.0,136.74,9.0,06:12:00,18:13:00
1474957835,09-26-2016,20:30:35,119.0,49.0,30.4,68.8,111.24,5.62,06:12:00,18:15:00
1474957526,09-26-2016,20:25:26,123.0,49.0,30.356,58.0,148.46,45.0,06:12:00,18:15:00
1474957219,09-26-2016,20:20:19,124.0,49.0,30.355,58.0,147.39,9.0,06:12:00,18:13:00
1474956920,09-26-2016,20:15:20,120.0,49.0,30.42280884353741,61.0,169.58,45.0,06:12:00,18:15:00
1474956621,09-26-2016,20:10:21,289.58,49.0,30.376,63.0,154.28,22.5,06:12:00,18:15:00
1474956322,09-26-2016,20:05:22,122.0,49.0,30.413,65.0,163.41,6.75,06:12:00,18:15:00
1474956020,09-26-2016,20:00:20,124.0,49.0,30.333,66.0,77.55,10.12,06:12:00,18:15:00
1474955721,09-26-2016,19:55:21,124.0,49.0,30.456,66.0,134.67,45.0,06:12:00,18:15:00
1474955431,09-26-2016,19:50:31,122.0,49.0,30.396,66.0,140.94,9.0,06:12:00,18:15:00
1474955119,09-26-2016,19:45:19,124.0,49.0,30.42280884353741,67.0,142.52,10.12,06:12:00,18:15:00
1474954822,09-26-2016,19:40:22,121.0,49.0,30.422,67.0,107.91,9.0,06:12:00,18:15:00
1474954519,09-26-2016,19:35:19,121.0,54.4,30.363,68.0,136.67,45.0,06:12:00,18:15:00
1474954220,09-26-2016,19:30:20,120.0,49.0,30.39,68.0,116.51,5.62,06:12:00,18:15:00
1474953923,09-26-2016,19:25:23,121.0,54.4,30.406,68.8,84.75,6.75,06:12:00,18:15:00
1474953624,09-26-2016,19:20:24,121.0,49.0,30.405,69.0,124.03,45.0,06:12:00,18:15:00
1474953320,09-26-2016,19:15:20,123.0,49.0,30.506,68.8,132.29,6.75,06:12:00,18:15:00
1474953021,09-26-2016,19:10:21,289.58,54.4,30.387,70.0,127.99,7.87,06:12:00,18:15:00
1474952727,09-26-2016,19:05:27,122.0,49.0,30.321,69.0,87.77,45.0,06:12:00,18:15:00
1474952421,09-26-2016,19:00:21,289.58,49.0,30.382,68.0,107.19,9.0,06:12:00,18:15:00
1474952125,09-26-2016,18:55:25,289.58,49.0,30.398,68.8,100.35,45.0,06:12:00,18:13:00
1474951819,09-26-2016,18:50:19,123.0,50.0,30.375,68.0,64.43,45.0,06:12:00,18:15:00
1474951520,09-26-2016,18:45:20,289.58,50.0,30.396,69.0,327.69,45.0,06:12:00,18:15:00
1474951220,09-26-2016,18:40:20,122.0,50.0,30.472,70.0,81.45,5.62,06:12:00,18:15:00
1474950920,09-26-2016,18:35:20,122.0,50.0,30.43,73.0,49.53,22.5,06:12:00,18:15:00
1474950619,09-26-2016,18:30:19,122.0,50.0,30.338,75.0,104.11,6.75,06:12:00,18:15:00
1474950322,09-26-2016,18:25:22,289.58,50.0,30.346,78.0,58.86,11.25,06:12:00,18:15:00
1474950020,09-26-2016,18:20:20,289.58,50.0,30.415,80.0,68.68,45.0,06:12:00,18:13:00
1474949720,09-26-2016,18:15:20,531.0,50.0,30.479,81.0,67.66,45.0,06:12:00,18:15:00
1474949419,09-26-2016,18:10:19,765.0,51.0,30.407,84.0,79.54,6.75,06:12:00,18:15:00
1474949121,09-26-2016,18:05:21,289.58,52.0,30.342,84.0,86.63,45.0,06:12:00,18:15:00
1474948824,09-26-2016,18:00:24,194.9,52.0,30.346,86.0,128.64,5.62,06:12:00,18:15:00
1474948521,09-26-2016,17:55:21,289.58,54.4,30.369,87.0,88.1,45.0,06:12:00,18:15:00
1474948219,09-26-2016,17:50:19,289.58,53.0,30.332,86.0,85.26,45.0,06:12:00,18:15:00
1474947921,09-26-2016,17:45:21,505.3,53.0,30.399,84.0,45.16,45.0,06:12:00,18:15:00
1474947620,09-26-2016,17:40:20,693.8,53.0,30.389,86.0,85.51,33.7,06:12:00,18:15:00
1474947319,09-26-2016,17:35:19,112.88,53.0,30.42280884353741,68.8,24.05,7.87,06:12:00,18:15:00
1474947022,09-26-2016,17:30:22,191.21,53.0,30.45,86.0,10.9,5.62,06:12:00,18:15:00
1474946720,09-26-2016,17:25:20,158.22,54.0,30.373,86.0,42.52,13.5,06:12:00,18:13:00
1474946419,09-26-2016,17:20:19,267.71,54.0,30.292,85.0,94.13,22.5,06:12:00,18:13:00
1474946119,09-26-2016,17:15:19,225.93,55.0,30.448,84.0,48.11,6.75,06:12:00,18:15:00
1474945822,09-26-2016,17:10:22,30.93,55.0,30.368,83.0,36.69,45.0,06:12:00,18:15:00
1474945521,09-26-2016,17:05:21,289.58,55.0,30.457,82.0,14.8,10.12,06:12:00,18:15:00
1474945227,09-26-2016,17:00:27,296.86,56.0,30.291,83.0,44.17,7.87,06:12:00,18:15:00
1474944932,09-26-2016,16:55:32,202.95,56.0,30.334,82.0,8.3,11.25,06:12:00,18:15:00
1474944618,09-26-2016,16:50:18,325.99,54.4,30.325,77.0,42.599999999999994,5.62,06:12:00,18:15:00
1474944322,09-26-2016,16:45:22,347.04,57.0,30.388,74.0,1.1,6.75,06:12:00,18:15:00
1474944020,09-26-2016,16:40:20,289.58,57.0,30.327,73.0,89.46,45.0,06:12:00,18:15:00
1474943723,09-26-2016,16:35:23,390.71,57.0,30.35,69.0,353.86,33.7,06:12:00,18:15:00
1474943419,09-26-2016,16:30:19,411.99,57.0,30.455,74.0,339.56,9.0,06:12:00,18:15:00
1474943119,09-26-2016,16:25:19,432.21,57.0,30.355,75.0,13.27,9.0,06:12:00,18:15:00
1474942821,09-26-2016,16:20:21,452.75,57.0,30.327,76.0,39.79,6.75,06:12:00,18:15:00
1474942522,09-26-2016,16:15:22,472.99,57.0,30.44,77.0,86.57,5.62,06:12:00,18:15:00
1474942219,09-26-2016,16:10:19,495.46,58.0,30.449,72.0,49.65,6.75,06:12:00,18:15:00
1474941620,09-26-2016,16:00:20,536.83,58.0,30.317,71.0,49.23,5.62,06:12:00,18:15:00
1474941322,09-26-2016,15:55:22,554.43,58.0,30.404,72.0,352.07,6.75,06:12:00,18:15:00
1474941019,09-26-2016,15:50:19,525.69,58.0,30.452,75.0,84.17,33.7,06:12:00,18:15:00
1474940721,09-26-2016,15:45:21,609.48,54.4,30.413,68.8,35.28,45.0,06:12:00,18:15:00
1474940419,09-26-2016,15:40:19,613.63,58.0,30.39,76.0,61.81,6.75,06:12:00,18:15:00
1474940125,09-26-2016,15:35:25,634.57,58.0,30.362,70.0,71.06,6.75,06:12:00,18:15:00
1474939824,09-26-2016,15:30:24,652.9,58.0,30.35,74.0,15.15,12.37,06:12:00,18:15:00
1474939520,09-26-2016,15:25:20,289.58,58.0,30.394,78.0,73.79,10.12,06:12:00,18:15:00
1474939225,09-26-2016,15:20:25,693.57,58.0,30.358,79.0,33.35,33.7,06:12:00,18:15:00
1474938922,09-26-2016,15:15:22,702.59,58.0,30.371,78.0,59.84,9.0,06:12:00,18:15:00
1474938624,09-26-2016,15:10:24,78.78,54.4,30.342,79.0,33.49,12.37,06:12:00,18:15:00
1474938318,09-26-2016,15:05:18,860.9,58.0,30.38,79.0,35.6,14.62,06:12:00,18:13:00
1474938019,09-26-2016,15:00:19,762.08,59.0,30.472,79.0,31.03,7.87,06:12:00,18:15:00
1474937719,09-26-2016,14:55:19,289.58,58.0,30.407,77.0,347.59,7.87,06:12:00,18:15:00
1474937421,09-26-2016,14:50:21,444.61,59.0,30.399,80.0,353.76,12.37,06:12:00,18:13:00
1474937120,09-26-2016,14:45:20,821.37,59.0,30.435,76.0,18.0,9.0,06:12:00,18:15:00
1474936825,09-26-2016,14:40:25,842.99,59.0,30.447,75.0,31.57,7.87,06:12:00,18:15:00
1474936518,09-26-2016,14:35:18,948.23,59.0,30.404,74.0,83.27,6.75,06:12:00,18:15:00
1474936223,09-26-2016,14:30:23,888.36,59.0,30.382,73.0,95.76,5.62,06:12:00,18:15:00
1474935920,09-26-2016,14:25:20,864.97,59.0,30.368,72.0,30.95,5.62,06:12:00,18:15:00
1474935621,09-26-2016,14:20:21,880.19,59.0,30.411,76.0,304.89,22.5,06:12:00,18:15:00
1474935319,09-26-2016,14:15:19,106.7,59.0,30.344,73.0,36.41,18.73,06:12:00,18:15:00
1474935022,09-26-2016,14:10:22,968.2,59.0,30.395,72.0,5.49,11.25,06:12:00,18:15:00
1474934721,09-26-2016,14:05:21,10.24,59.0,30.477,68.8,71.04,9.0,06:12:00,18:15:00
1474934424,09-26-2016,14:00:24,10.49,59.0,30.335,72.0,77.04,45.0,06:12:00,18:15:00
1474934121,09-26-2016,13:55:21,620.78,59.0,30.31,73.0,24.58,7.87,06:12:00,18:15:00
1474933821,09-26-2016,13:50:21,961.91,59.0,30.367,72.0,24.29,9.0,06:12:00,18:15:00
1474933518,09-26-2016,13:45:18,955.07,54.4,30.491,72.0,58.61,33.7,06:12:00,18:13:00
1474933219,09-26-2016,13:40:19,967.77,60.0,30.42280884353741,68.0,37.38,13.5,06:12:00,18:13:00
1474932918,09-26-2016,13:35:18,975.64,59.0,30.403,66.0,329.58,18.73,06:12:00,18:15:00
1474932622,09-26-2016,13:30:22,980.12,54.4,30.415,67.0,32.33,7.87,06:12:00,18:15:00
1474932325,09-26-2016,13:25:25,987.8,60.0,30.4,68.0,39.69,7.87,06:12:00,18:15:00
1474932021,09-26-2016,13:20:21,995.35,60.0,30.434,68.0,359.92,33.7,06:12:00,18:15:00
1474931725,09-26-2016,13:15:25,10.0,54.4,30.483,68.8,87.75,9.0,06:12:00,18:15:00
1474931423,09-26-2016,13:10:23,289.58,60.0,30.341,69.0,14.71,15.75,06:12:00,18:15:00
1474931119,09-26-2016,13:05:19,10.14,60.0,30.476,69.0,6.91,11.25,06:12:00,18:15:00
1474930821,09-26-2016,13:00:21,10.17,60.0,30.417,68.0,75.81,12.37,06:12:00,18:15:00
1474930520,09-26-2016,12:55:20,10.27,60.0,30.395,68.8,34.13,11.25,06:12:00,18:13:00
1474930220,09-26-2016,12:50:20,10.34,60.0,30.429,66.0,339.4,45.0,06:12:00,18:15:00
1474929925,09-26-2016,12:45:25,103.06,60.0,30.374,68.8,13.74,18.73,06:12:00,18:15:00
1474929627,09-26-2016,12:40:27,289.58,60.0,30.358,61.0,341.03,9.0,06:12:00,18:15:00
1474929321,09-26-2016,12:35:21,289.58,60.0,30.53,62.0,43.27,18.73,06:12:00,18:15:00
1474929021,09-26-2016,12:30:21,10.41,60.0,30.465,68.8,14.64,11.25,06:12:00,18:13:00
1474922719,09-26-2016,10:45:19,959.96,59.0,30.349,65.0,22.24,10.12,06:12:00,18:15:00
1474922425,09-26-2016,10:40:25,289.58,59.0,30.506,66.0,29.58,5.62,06:12:00,18:15:00
1474922119,09-26-2016,10:35:19,941.06,58.0,30.405,66.0,101.13,6.75,06:12:00,18:13:00
1474921822,09-26-2016,10:30:22,289.58,54.4,30.339,72.0,77.44,7.87,06:12:00,18:15:00
1474921522,09-26-2016,10:25:22,918.87,59.0,30.468,70.0,27.55,22.5,06:12:00,18:15:00
1474921220,09-26-2016,10:20:20,289.58,59.0,30.448,69.0,53.74,12.37,06:12:00,18:15:00
1474920929,09-26-2016,10:15:29,898.27,59.0,30.435,60.0,49.31,9.0,06:12:00,18:13:00
1474920619,09-26-2016,10:10:19,883.91,59.0,30.394,58.0,96.26,45.0,06:12:00,18:15:00
1474920332,09-26-2016,10:05:32,874.06,59.0,30.488,68.8,75.7,9.0,06:12:00,18:15:00
1474920022,09-26-2016,10:00:22,860.54,58.0,30.509,66.0,80.37,33.7,06:12:00,18:15:00
1474919723,09-26-2016,09:55:23,847.84,58.0,30.484,65.0,143.21,6.75,06:12:00,18:15:00
1474919419,09-26-2016,09:50:19,833.84,57.0,30.495,72.0,87.81,6.75,06:12:00,18:15:00
1474919118,09-26-2016,09:45:18,821.11,57.0,30.462,69.0,91.0,33.7,06:12:00,18:15:00
1474918826,09-26-2016,09:40:26,805.68,58.0,30.51,65.0,23.799999999999997,45.0,06:12:00,18:15:00
1474918520,09-26-2016,09:35:20,791.78,57.0,30.385,66.0,61.29,10.12,06:12:00,18:15:00
1474918220,09-26-2016,09:30:20,774.42,57.0,30.432,67.0,336.17,45.0,06:12:00,18:15:00
1474917926,09-26-2016,09:25:26,289.58,57.0,30.453,68.8,61.23,10.12,06:12:00,18:15:00
1474917622,09-26-2016,09:20:22,738.7,57.0,30.484,70.0,91.96,45.0,06:12:00,18:15:00
1474917323,09-26-2016,09:15:23,289.58,54.4,30.469,68.8,92.37,10.12,06:12:00,18:15:00
1474917026,09-26-2016,09:10:26,707.22,58.0,30.464,60.0,339.69,9.0,06:12:00,18:15:00
1474916720,09-26-2016,09:05:20,687.0,57.0,30.401,66.0,82.98,9.0,06:12:00,18:15:00
1474916419,09-26-2016,09:00:19,66.6,57.0,30.512,69.0,87.03,7.87,06:12:00,18:15:00
1474916124,09-26-2016,08:55:24,650.38,57.0,30.459,73.0,65.74,7.87,06:12:00,18:15:00
1474915820,09-26-2016,08:50:20,629.99,57.0,30.473,78.0,51.39,7.87,06:12:00,18:15:00
1474915521,09-26-2016,08:45:21,610.68,56.0,30.434,80.0,123.21,33.7,06:12:00,18:15:00
1474915223,09-26-2016,08:40:23,591.88,56.0,30.481,81.0,43.31,45.0,06:12:00,18:15:00
1474914927,09-26-2016,08:35:27,571.85,55.0,30.46,85.0,55.73,33.7,06:12:00,18:15:00
1474914620,09-26-2016,08:30:20,553.27,54.0,30.577,88.0,155.97,11.25,06:12:00,18:15:00
1474914324,09-26-2016,08:25:24,532.1,53.0,30.445,91.0,134.67,5.62,06:12:00,18:15:00
1474914023,09-26-2016,08:20:23,588.1,53.0,30.431,92.0,132.41,33.7,06:12:00,18:15:00
1474913722,09-26-2016,08:15:22,553.49,53.0,30.431,68.8,142.06,7.87,06:12:00,18:15:00
1474913423,09-26-2016,08:10:23,193.16,52.0,30.402,97.0,142.73,10.12,06:12:00,18:15:00
1474913122,09-26-2016,08:05:22,454.87,52.0,30.503,98.0,176.52,33.7,06:12:00,18:15:00
1474912821,09-26-2016,08:00:21,296.19,51.0,30.477,98.0,123.01,7.87,06:12:00,18:15:00
1474912522,09-26-2016,07:55:22,289.58,51.0,30.392,98.0,110.13,6.75,06:12:00,18:15:00
1474912220,09-26-2016,07:50:20,184.3,50.0,30.344,68.8,175.55,6.75,06:12:00,18:15:00
1474911926,09-26-2016,07:45:26,214.77,50.0,30.555,96.0,121.84,7.87,06:12:00,18:15:00
1474911621,09-26-2016,07:40:21,169.58,54.4,30.459,95.0,172.34,5.62,06:12:00,18:15:00
1474911319,09-26-2016,07:35:19,144.69,50.0,30.412,93.0,122.94,6.75,06:12:00,18:15:00
1474911021,09-26-2016,07:30:21,102.42,50.0,30.366,68.8,142.96,12.37,06:12:00,18:15:00
1474910725,09-26-2016,07:25:25,878.7,50.0,30.455,90.0,128.05,9.0,06:12:00,18:15:00
1474910425,09-26-2016,07:20:25,906.7,50.0,30.478,87.0,138.73,7.87,06:12:00,18:15:00
1474910123,09-26-2016,07:15:23,575.4,49.0,30.412,86.0,155.19,45.0,06:12:00,18:15:00
1474909821,09-26-2016,07:10:21,289.58,49.0,30.418,68.8,117.95,45.0,06:12:00,18:15:00
1474909520,09-26-2016,07:05:20,218.2,48.0,30.438,90.0,173.65,45.0,06:12:00,18:15:00
1474909218,09-26-2016,07:00:18,201.3,48.0,30.409,91.0,137.57,7.87,06:12:00,18:15:00
1474908920,09-26-2016,06:55:20,192.7,48.0,30.45,91.0,82.6,9.0,06:12:00,18:15:00
1474908618,09-26-2016,06:50:18,289.58,48.0,30.385,92.0,191.87,5.62,06:12:00,18:13:00
1474908320,09-26-2016,06:45:20,177.1,48.0,30.315,92.0,143.43,9.0,06:12:00,18:15:00
1474908021,09-26-2016,06:40:21,162.4,48.0,30.524,91.0,108.21,7.87,06:12:00,18:15:00
1474907721,09-26-2016,06:35:21,149.4,48.0,30.457,90.0,148.32,5.62,06:12:00,18:15:00
1474907422,09-26-2016,06:30:22,136.7,47.0,30.365,68.8,102.68,45.0,06:12:00,18:13:00
1474907123,09-26-2016,06:25:23,116.9,47.0,30.402,92.0,137.64,9.0,06:12:00,18:15:00
1474906820,09-26-2016,06:20:20,961.0,47.0,30.326,93.0,173.3,33.7,06:12:00,18:15:00
1474906521,09-26-2016,06:15:21,741.0,47.0,30.353,95.0,178.08,10.12,06:12:00,18:15:00
1474906222,09-26-2016,06:10:22,517.0,46.0,30.329,96.0,158.52,10.12,06:12:00,18:15:00
1474905923,09-26-2016,06:05:23,327.0,54.4,30.423,96.0,155.62,11.25,06:12:00,18:15:00
1474905619,09-26-2016,06:00:19,176.0,54.4,30.401,96.0,150.39,12.37,06:12:00,18:15:00
1474905319,09-26-2016,05:55:19,126.0,47.0,30.373,96.0,176.76,11.25,06:12:00,18:15:00
1474905021,09-26-2016,05:50:21,125.0,47.0,30.411,96.0,171.21,9.0,06:12:00,18:15:00
1474904721,09-26-2016,05:45:21,118.0,47.0,30.427,68.8,159.35,10.12,06:12:00,18:15:00
1474904418,09-26-2016,05:40:18,120.0,47.0,30.502,96.0,120.85,9.0,06:12:00,18:15:00
1474904123,09-26-2016,05:35:23,123.0,47.0,30.427,95.0,144.56,7.87,06:12:00,18:15:00
1474903820,09-26-2016,05:30:20,120.0,47.0,30.414,68.8,151.67,10.12,06:12:00,18:15:00
1474903524,09-26-2016,05:25:24,122.0,46.0,30.315,91.0,168.61,9.0,06:12:00,18:13:00
1474903222,09-26-2016,05:20:22,289.58,46.0,30.431,90.0,175.02,9.0,06:12:00,18:15:00
1474902922,09-26-2016,05:15:22,124.0,46.0,30.391,87.0,161.02,10.12,06:12:00,18:15:00
1474902621,09-26-2016,05:10:21,120.0,46.0,30.407,82.0,173.14,45.0,06:12:00,18:15:00
1474902326,09-26-2016,05:05:26,123.0,46.0,30.46,71.0,187.7,9.0,06:12:00,18:15:00
1474902019,09-26-2016,05:00:19,121.0,46.0,30.436,69.0,152.08,11.25,06:12:00,18:15:00
1474901723,09-26-2016,04:55:23,121.0,46.0,30.453,66.0,171.63,9.0,06:12:00,18:15:00
1474901422,09-26-2016,04:50:22,122.0,46.0,30.439,65.0,151.29,9.0,06:12:00,18:15:00
1474901124,09-26-2016,04:45:24,122.0,45.0,30.365,59.0,158.8,11.25,06:12:00,18:13:00
1474900822,09-26-2016,04:40:22,121.0,45.0,30.337,58.0,165.1,6.75,06:12:00,18:15:00
1474900523,09-26-2016,04:35:23,120.0,45.0,30.459,59.0,171.01,7.87,06:12:00,18:15:00
1474900223,09-26-2016,04:30:23,122.0,45.0,30.437,61.0,179.86,6.75,06:12:00,18:15:00
1474899921,09-26-2016,04:25:21,123.0,45.0,30.322,61.0,150.18,10.12,06:12:00,18:15:00
1474899623,09-26-2016,04:20:23,124.0,45.0,30.458,61.0,149.71,7.87,06:12:00,18:15:00
1474899325,09-26-2016,04:15:25,123.0,45.0,30.461,59.0,134.48,7.87,06:12:00,18:15:00
1474899023,09-26-2016,04:10:23,124.0,45.0,30.405,58.0,163.97,6.75,06:12:00,18:15:00
1474898720,09-26-2016,04:05:20,125.0,45.0,30.39,57.0,149.76,10.12,06:12:00,18:15:00
1474898125,09-26-2016,03:55:25,120.0,45.0,30.375,58.0,182.89,45.0,06:12:00,18:15:00
1474897823,09-26-2016,03:50:23,122.0,45.0,30.408,60.0,173.61,5.62,06:12:00,18:15:00
1474897525,09-26-2016,03:45:25,121.0,45.0,30.372,63.0,150.28,7.87,06:12:00,18:15:00
1474897222,09-26-2016,03:40:22,123.0,45.0,30.44,64.0,144.59,11.25,06:12:00,18:15:00
1474896919,09-26-2016,03:35:19,124.0,54.4,30.458,66.0,185.57,10.12,06:12:00,18:13:00
1474896623,09-26-2016,03:30:23,289.58,45.0,30.403,68.0,145.23,10.12,06:12:00,18:15:00
1474896325,09-26-2016,03:25:25,123.0,45.0,30.372,68.0,151.89,10.12,06:12:00,18:15:00
1474896024,09-26-2016,03:20:24,121.0,45.0,30.455,68.0,123.99,45.0,06:12:00,18:15:00
1474895720,09-26-2016,03:15:20,121.0,45.0,30.42280884353741,69.0,157.65,9.0,06:12:00,18:15:00
1474895424,09-26-2016,03:10:24,121.0,45.0,30.503,71.0,166.09,5.62,06:12:00,18:15:00
1474895121,09-26-2016,03:05:21,289.58,45.0,30.335,72.0,139.19,5.62,06:12:00,18:15:00
1474894818,09-26-2016,03:00:18,124.0,45.0,30.315,69.0,155.9,18.73,06:12:00,18:15:00
1474894524,09-26-2016,02:55:24,120.0,54.4,30.41,74.0,155.65,6.75,06:12:00,18:15:00
1474894221,09-26-2016,02:50:21,120.0,46.0,30.431,74.0,165.45,5.62,06:12:00,18:15:00
1474893923,09-26-2016,02:45:23,122.0,46.0,30.447,70.0,165.05,9.0,06:12:00,18:15:00
