UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1474902019,09-26-2016,05:00:19,1.21,46.0,30.43641161875268,69.0,152.08,11.25,06:12:00,18:15:00
1474901723,2016-09-26,04:55:23,1.21,46.0,30.45326229395893,66.0,171.63,9.0,06:12:00,18:15:00
1474901422,26/09/2016,04:50:22,1.22,46.0,30.439281813321376,65.0,151.29,9.0,06:12:00,18:15:00
1474901124,09-26-2016,04:45:24,1.22,45.0,30.36495978622185,59.0,158.8,11.25,06:12:00,18:13:00
1474900822,2016-09-26,04:40:22,1.21,45.0,30.33678128676515,58.0,165.1,6.75,06:12:00,18:15:00
1474900523,26/09/2016,04:35:23,1.2,45.0,30.45908406883351,59.0,171.01,7.87,06:12:00,18:15:00
1474900223,09-26-2016,04:30:23,1.22,45.0,30.436984471880073,61.0,179.86,6.75,06:12:00,18:15:00
1474899921,26/09/2016,04:25:21,1.23,45.0,30.321556710319307,61.0,150.18,10.12,06:12:00,18:15:00
1474899623,26/09/2016,04:20:23,12.4,45.0,30.458137171280452,61.0,149.71,7.87,06:12:00,18:15:00
1474899325,26/09/2016,04:15:25,1.23,45.0,30.461418665530186,59.0,134.48,7.87,06:12:00,18:15:00
1474899023,09-26-2016,04:10:23,1.24,45.0,30.405329810704085,58.0,163.97,6.75,06:12:00,18:15:00
1474898720,26/09/2016,04:05:20,1.25,45.0,30.389932216873557,57.0,149.76,10.12,06:12:00,18:15:00
1474898125,26/09/2016,03:55:25,1.2,45.0,30.37525295596747,58.0,182.89,4.5,06:12:00,18:15:00
1474897823,2016-09-26,03:50:23,12.2,450.0,30.408296399989393,60.0,173.61,5.62,06:12:00,18:15:00
1474897525,2016-09-26,03:45:25,1.21,45.0,30.372457856292655,63.0,150.28,7.87,06:12:00,18:15:00
1474897222,26/09/2016,03:40:22,1.23,45.0,30.439863266436358,64.0,144.59,11.25,06:12:00,18:15:00
1474896919,2016-09-26,03:35:19,1.24,,30.458340145572073,66.0,185.57,10.12,06:12:00,18:13:00
1474896623,2016-09-26,03:30:23,,45.0,30.40313390659243,68.0,145.23,10.12,06:12:00,18:15:00
1474896325,09-26-2016,03:25:25,1.23,45.0,30.371868284511425,68.0,151.89,10.12,06:12:00,18:15:00
1474896024,09-26-2016,03:20:24,1.21,45.0,30.455055278258055,68.0,123.99,4.5,06:12:00,18:15:00
1474895720,2016-09-26,03:15:20,1.21,45.0,,69.0,157.65,9.0,06:12:00,18:15:00
1474895424,26/09/2016,03:10:24,1.21,45.0,30.502962319547162,71.0,166.09,5.62,06:12:00,18:15:00
1474895121,26/09/2016,03:05:21,,45.0,30.334867059687184,72.0,139.19,5.62,06:12:00,18:15:00
1474894818,09-26-2016,03:00:18,1.24,450.0,30.314559875533856,69.0,155.9,,06:12:00,18:15:00
1474894524,09-26-2016,02:55:24,1.2,,30.409894893776467,74.0,155.65,6.75,06:12:00,18:15:00
1474894221,26/09/2016,02:50:21,1.2,46.0,30.431082246474734,74.0,165.45,5.62,06:12:00,18:15:00
1474893923,09-26-2016,02:45:23,1.22,46.0,30.446958023033257,70.0,165.05,9.0,06:12:00,18:15:00
1474893621,2016-09-26,02:40:21,1.22,46.0,30.39383290711327,65.0,158.7,10.12,06:12:00,18:15:00
1474893321,26/09/2016,02:35:21,11.899999999999999,46.0,30.448625893338274,67.0,144.08,6.75,06:12:00,18:15:00
1474893020,26/09/2016,02:30:20,12.2,46.0,30.439101243657976,,201.82,4.5,06:12:00,18:15:00
1474892724,2016-09-26,02:25:24,1.22,46.0,30.333766159459742,57.0,141.08,10.12,06:12:00,18:15:00
1474892423,09-26-2016,02:20:23,1.21,46.0,30.374298781123546,55.0,178.28,,06:12:00,18:15:00
1474892118,26/09/2016,02:15:18,,46.0,30.421240400895478,57.0,149.59,3.37,06:12:00,18:15:00
1474891826,26/09/2016,02:10:26,1.22,46.0,30.521774493977222,56.0,138.41,2.25,06:12:00,18:15:00
1474891521,2016-09-26,02:05:21,12.3,450.0,30.43583213394154,56.0,149.81,6.75,06:12:00,18:15:00
1474891219,09-26-2016,02:00:19,1.22,45.0,30.46168874148349,54.0,158.9,4.5,06:12:00,18:15:00
1474890929,2016-09-26,01:55:29,1.21,45.0,30.45512808453061,57.0,169.34,6.75,06:12:00,18:15:00
1474890625,26/09/2016,01:50:25,,46.0,,59.0,136.94,6.75,06:12:00,18:15:00
1474890318,2016-09-26,01:45:18,1.22,46.0,30.425089940434503,61.0,174.17,6.75,06:12:00,18:15:00
1474890022,09-26-2016,01:40:22,12.3,46.0,30.47130960444687,58.0,154.77,5.62,06:12:00,18:15:00
1474889719,26/09/2016,01:35:19,,46.0,30.49949838891368,59.0,143.32,6.75,06:12:00,18:15:00
1474889421,26/09/2016,01:30:21,1.25,46.0,30.345242204124645,53.0,158.93,6.75,06:12:00,18:15:00
1474889129,09-26-2016,01:25:29,1.25,46.0,30.427427933135682,53.0,157.02,6.75,06:12:00,18:15:00
1474888821,26/09/2016,01:20:21,1.23,46.0,30.44158220394795,55.0,178.04,5.62,06:12:00,18:13:00
1474888520,2016-09-26,01:15:20,1.23,46.0,30.38450968391235,56.0,184.96,5.62,06:12:00,18:15:00
1474888221,2016-09-26,01:10:21,1.21,46.0,30.463691052821744,57.0,156.78,7.87,06:12:00,18:15:00
1474887926,09-26-2016,01:05:26,1.22,,30.388227247985014,57.0,149.18,6.75,06:12:00,18:15:00
1474887323,09-26-2016,00:55:23,1.18,47.0,30.515900724105418,54.0,99.0,2.25,06:12:00,18:15:00
1474887020,2016-09-26,00:50:20,12.5,47.0,30.441937737689923,56.0,99.23,7.87,06:12:00,18:15:00
1474886718,2016-09-26,00:45:18,1.2,47.0,30.40889124812182,,143.78,3.37,06:12:00,18:13:00
1474886419,26/09/2016,00:40:19,1.25,48.0,30.484963515537373,50.0,164.08,6.75,06:12:00,18:15:00
1474886122,26/09/2016,00:35:22,1.26,48.0,30.460616804832483,49.0,162.41,5.62,06:12:00,18:15:00
1474885823,26/09/2016,00:30:23,,,30.47192192460476,49.0,188.58,7.87,06:12:00,18:15:00
1474885523,26/09/2016,00:25:23,1.23,47.0,30.542906220640337,,163.46,9.0,06:12:00,18:15:00
1474885225,26/09/2016,00:20:25,1.27,47.0,30.45632233039877,50.0,123.42,7.87,06:12:00,18:15:00
1474884622,26/09/2016,00:10:22,12.3,47.0,30.432848866196462,51.0,148.82,6.75,06:12:00,18:15:00
1474884323,2016-09-26,00:05:23,,47.0,30.461559955594982,,184.32,4.5,06:12:00,18:15:00
1474884021,09-26-2016,00:00:21,,47.0,30.504830733992545,51.0,147.48,10.12,06:12:00,18:15:00
1474883720,25/09/2016,23:55:20,1.24,,30.46680331541011,510.0,144.21,,06:12:00,18:16:00
1474883424,2016-09-25,23:50:24,1.28,,30.439865563936756,51.0,173.47,5.62,06:12:00,18:16:00
1474883122,25/09/2016,23:45:22,1.28,48.0,30.43923229332065,50.0,155.48,9.0,06:12:00,18:16:00
1474882826,25/09/2016,23:40:26,1.26,48.0,30.512453847508368,49.0,145.52,6.75,06:12:00,18:16:00
1474882526,09-25-2016,23:35:26,1.24,480.0,30.515242005883227,49.0,151.47,7.87,06:12:00,18:16:00
1474882218,2016-09-25,23:30:18,1.21,48.0,30.450708628765582,49.0,156.26,9.0,06:12:00,18:16:00
1474881918,09-25-2016,23:25:18,1.24,48.0,30.446249778050387,49.0,140.68,5.62,06:12:00,18:16:00
1474881622,09-25-2016,23:20:22,1.25,48.0,30.484096461524647,51.0,154.99,6.75,06:12:00,18:16:00
1474881322,09-25-2016,23:15:22,1.24,48.0,30.453280584028672,50.0,165.64,6.75,06:12:00,18:16:00
1474881024,25/09/2016,23:10:24,1.2,48.0,30.526780999510727,50.0,170.62,7.87,06:12:00,18:13:00
1474880721,25/09/2016,23:05:21,12.1,48.0,30.467194156461453,51.0,135.86,9.0,06:12:00,18:16:00
1474880426,25/09/2016,23:00:26,,48.0,30.453066850473757,51.0,170.72,6.75,06:12:00,18:16:00
1474880125,2016-09-25,22:55:25,1.21,48.0,30.473259740178495,51.0,160.31,6.75,06:12:00,18:16:00
1474879821,09-25-2016,22:50:21,1.22,48.0,30.543981299632424,51.0,151.2,5.62,06:12:00,18:16:00
1474879524,09-25-2016,22:45:24,1.21,48.0,30.516365351254716,51.0,161.62,5.62,06:12:00,18:16:00
1474879223,25/09/2016,22:40:23,1.23,48.0,30.506127533957873,51.0,168.29,4.5,06:12:00,18:16:00
1474878919,09-25-2016,22:35:19,,48.0,30.381912055027108,52.0,137.72,6.75,06:12:00,18:16:00
1474878621,2016-09-25,22:30:21,1.23,48.0,30.519744156373477,52.0,170.61,7.87,06:12:00,18:16:00
1474878320,2016-09-25,22:25:20,1.25,48.0,30.471866160157624,53.0,188.54,6.75,06:12:00,18:16:00
1474878025,09-25-2016,22:20:25,,48.0,30.569359132829483,54.0,159.32,7.87,06:12:00,18:16:00
1474877720,25/09/2016,22:15:20,,48.0,30.506337307519832,54.0,133.5,9.0,06:12:00,18:16:00
1474877420,09-25-2016,22:10:20,1.24,48.0,30.54407042905184,54.0,164.88,5.62,06:12:00,18:16:00
1474877118,25/09/2016,22:05:18,1.24,48.0,30.54120442919253,,164.76,9.0,06:12:00,18:16:00
1474876822,09-25-2016,22:00:22,1.24,48.0,30.412375650683842,53.0,155.76,5.62,06:12:00,18:13:00
1474876523,2016-09-25,21:55:23,1.23,48.0,30.396124976005108,54.0,180.76,6.75,06:12:00,18:13:00
1474876220,09-25-2016,21:50:20,1.24,48.0,30.421338719996374,53.0,171.88,7.87,06:12:00,18:16:00
1474875919,25/09/2016,21:45:19,1.24,48.0,30.442285200698898,53.0,169.06,7.87,06:12:00,18:16:00
1474875624,25/09/2016,21:40:24,1.23,49.0,30.446888657900335,53.0,150.56,7.87,06:12:00,18:13:00
1474875318,25/09/2016,21:35:18,1.23,48.0,30.507496205527165,,157.02,6.75,06:12:00,18:13:00
1474875024,09-25-2016,21:30:24,1.2,48.0,30.369952801708283,54.0,164.56,6.75,06:12:00,18:16:00
1474874728,2016-09-25,21:25:28,1.25,48.0,30.515072805703657,54.0,179.96,4.5,06:12:00,18:16:00
1474874421,09-25-2016,21:20:21,1.24,48.0,30.469897133022616,55.0,128.24,7.87,06:12:00,18:16:00
1474874128,09-25-2016,21:15:28,1.25,48.0,30.47141386096536,57.0,140.83,5.62,06:12:00,18:16:00
1474873822,2016-09-25,21:10:22,1.25,48.0,30.463901399371828,59.0,174.3,6.75,06:12:00,18:16:00
1474873524,25/09/2016,21:05:24,1.24,480.0,30.48871305896908,60.0,157.99,4.5,06:12:00,18:16:00
1474873224,2016-09-25,21:00:24,1.21,48.0,30.40342871170767,61.0,105.64,6.75,06:12:00,18:16:00
1474872919,09-25-2016,20:55:19,1.24,48.0,30.546735328947793,62.0,133.7,5.62,06:12:00,18:16:00
1474872622,25/09/2016,20:50:22,1.24,48.0,30.40461467359384,63.0,135.99,11.25,06:12:00,18:16:00
1474872322,25/09/2016,20:45:22,1.24,480.0,30.536745113700277,64.0,132.75,3.37,06:12:00,18:16:00
1474872020,25/09/2016,20:40:20,1.2,48.0,30.46542420637671,68.0,129.58,2.25,06:12:00,18:16:00
1474871722,25/09/2016,20:35:22,,48.0,30.45930065642511,72.0,124.38,9.0,06:12:00,18:16:00
1474871420,25/09/2016,20:30:20,1.21,49.0,,71.0,108.89,7.87,06:12:00,18:13:00
1474871125,09-25-2016,20:25:25,1.23,49.0,30.47634551121583,68.0,110.3,3.37,06:12:00,18:16:00
1474870822,2016-09-25,20:20:22,,50.0,30.40480260211617,67.0,78.54,2.25,06:12:00,18:16:00
1474870520,25/09/2016,20:15:20,1.24,51.0,30.46487446298026,58.0,110.2,2.25,06:12:00,18:16:00
1474870221,25/09/2016,20:10:21,1.23,51.0,30.498070053219436,49.0,143.76,,06:12:00,18:16:00
1474869920,09-25-2016,20:05:20,,51.0,30.422192240244357,52.0,150.31,6.75,06:12:00,18:16:00
1474869619,2016-09-25,20:00:19,1.23,51.0,30.394143655851614,55.0,169.43,4.5,06:12:00,18:16:00
1474869327,25/09/2016,19:55:27,1.26,51.0,,56.0,153.08,4.5,06:12:00,18:16:00
1474869020,2016-09-25,19:50:20,1.25,51.0,30.47846074760491,67.0,163.67,4.5,06:12:00,18:13:00
1474868722,25/09/2016,19:45:22,1.25,51.0,30.46886518119303,77.0,163.25,3.37,06:12:00,18:16:00
1474868421,2016-09-25,19:40:21,,51.0,30.5634961172074,82.0,152.4,5.62,06:12:00,18:13:00
1474868124,09-25-2016,19:35:24,,51.0,30.476727225021065,87.0,157.29,4.5,06:12:00,18:16:00
1474867824,09-25-2016,19:30:24,1.23,51.0,30.49853086134993,91.0,167.92,4.5,06:12:00,18:16:00
1474867522,2016-09-25,19:25:22,1.26,51.0,30.544668485336143,93.0,148.52,4.5,06:12:00,18:16:00
1474867223,2016-09-25,19:20:23,12.0,51.0,30.5045330060148,93.0,116.87,,06:12:00,18:16:00
1474866921,25/09/2016,19:15:21,,51.0,30.525600605796225,94.0,99.9,3.37,06:12:00,18:16:00
1474866622,09-25-2016,19:10:22,1.21,51.0,30.280306136018844,93.0,120.72,0.0,06:12:00,18:16:00
1474866323,09-25-2016,19:05:23,12.2,51.0,30.41110981951773,93.0,112.88,3.37,06:12:00,18:16:00
1474866023,2016-09-25,19:00:23,1.23,51.0,,92.0,4.18,0.0,06:12:00,18:16:00
1474865721,09-25-2016,18:55:21,1.22,52.0,30.386982034652842,93.0,4.18,1.12,06:12:00,18:16:00
1474865421,09-25-2016,18:50:21,12.6,52.0,30.429494036380706,,4.19,1.12,06:12:00,18:16:00
1474865123,09-25-2016,18:45:23,1.25,52.0,30.512171427647473,91.0,4.19,0.0,06:12:00,18:16:00
1474864822,25/09/2016,18:40:22,1.25,53.0,30.426757485876184,90.0,4.12,2.25,06:12:00,18:16:00
1474864521,25/09/2016,18:35:21,1.23,53.0,30.36066717134767,,4.11,0.0,06:12:00,18:16:00
1474864225,25/09/2016,18:30:25,,53.0,30.51252482187737,89.0,4.11,,06:12:00,18:16:00
1474863924,09-25-2016,18:25:24,2.01,54.0,30.38527133362807,86.0,4.12,1.12,06:12:00,18:16:00
1474863621,2016-09-25,18:20:21,3.75,54.0,30.445028615149248,87.0,2.56,1.12,06:12:00,18:13:00
1474863319,09-25-2016,18:15:19,5.95,55.0,30.460255543883882,850.0,2.56,3.37,06:12:00,18:13:00
1474863024,25/09/2016,18:10:24,,56.0,30.38421189121423,83.0,347.73,3.37,06:12:00,18:16:00
1474862721,09-25-2016,18:05:21,15.93,56.0,30.408396117289648,79.0,355.83,2.25,06:12:00,18:16:00
1474862422,09-25-2016,18:00:22,20.47,56.0,30.458406953105293,79.0,355.27,3.37,06:12:00,18:16:00
1474862122,2016-09-25,17:55:22,25.21,57.0,30.4585174549514,,10.43,3.37,06:12:00,18:13:00
1474861821,09-25-2016,17:50:21,36.44,,30.401960247576163,79.0,359.92,3.37,06:12:00,18:16:00
1474861523,25/09/2016,17:45:23,54.32,58.0,30.404023455730805,75.0,336.48,3.37,06:12:00,18:16:00
1474861224,09-25-2016,17:40:24,73.97,,,74.0,319.07,4.5,06:12:00,18:16:00
1474860922,09-25-2016,17:35:22,96.45,59.0,30.513508018533805,74.0,347.08,7.87,06:12:00,18:16:00
1474860626,25/09/2016,17:30:26,121.91,,30.45625789663828,49.0,289.89,5.62,06:12:00,18:16:00
1474860320,2016-09-25,17:25:20,148.72,59.0,30.43683754700234,66.0,325.28,3.37,06:12:00,18:16:00
1474860019,2016-09-25,17:20:19,175.36,60.0,30.41864232695116,,346.13,3.37,06:12:00,18:16:00
1474859719,09-25-2016,17:15:19,204.77,60.0,30.416792275866708,70.0,326.21,4.5,06:12:00,18:16:00
1474859419,2016-09-25,17:10:19,234.15,61.0,30.420302913171394,52.0,351.64,3.37,06:12:00,18:16:00
1474859118,09-25-2016,17:05:18,262.11,61.0,30.45803624290226,58.0,280.23,6.75,06:12:00,18:16:00
1474858825,09-25-2016,17:00:25,286.5,61.0,30.4283210112305,72.0,346.76,6.75,06:12:00,18:13:00
1474858522,09-25-2016,16:55:22,,,30.5009704330033,52.0,290.48,10.12,06:12:00,18:16:00
1474858224,09-25-2016,16:50:24,334.09,,30.403760674245586,580.0,319.65,6.75,06:12:00,18:16:00
1474857923,25/09/2016,16:45:23,352.72,61.0,30.39088965861397,74.0,0.22,3.37,06:12:00,18:16:00
1474857619,09-25-2016,16:40:19,378.5,60.0,30.484430279622902,540.0,279.05,6.75,06:12:00,18:16:00
1474857321,2016-09-25,16:35:21,3963.5,59.0,30.41779225020355,70.0,4.06,1.12,06:12:00,18:16:00
1474857022,2016-09-25,16:30:22,416.82,59.0,30.387743122800554,81.0,1.65,3.37,06:12:00,18:16:00
1474856722,09-25-2016,16:25:22,437.53,59.0,30.436590422571065,84.0,348.17,10.12,06:12:00,18:13:00
1474856423,09-25-2016,16:20:23,458.91,60.0,30.387650867146828,83.0,7.16,6.75,06:12:00,18:16:00
1474856122,09-25-2016,16:15:22,478.52,59.0,30.427690367747484,81.0,322.03,2.25,06:12:00,18:16:00
1474855825,25/09/2016,16:10:25,495.85,59.0,30.473206354107624,85.0,349.59,4.5,06:12:00,18:16:00
1474855522,2016-09-25,16:05:22,554.98,59.0,30.370438656954263,,0.18,0.0,06:12:00,18:13:00
1474855219,2016-09-25,16:00:19,555.84,59.0,30.44480375861699,86.0,336.46,4.5,06:12:00,18:16:00
1474854922,25/09/2016,15:55:22,562.64,,30.554677605592836,84.0,41.32,4.5,06:12:00,18:16:00
1474854620,09-25-2016,15:50:20,606.87,59.0,30.375870904903266,82.0,6.2,9.0,06:12:00,18:16:00
1474854322,25/09/2016,15:45:22,596.82,59.0,30.37847849269945,83.0,2.56,3.37,06:12:00,18:16:00
1474854022,09-25-2016,15:40:22,691.56,59.0,30.3750119417766,,36.55,5.62,06:12:00,18:16:00
1474853720,2016-09-25,15:35:20,702.6,60.0,30.43005836296088,,0.71,6.75,06:12:00,18:16:00
1474853421,25/09/2016,15:30:21,157.22,59.0,30.388889430921363,83.0,344.89,9.0,06:12:00,18:16:00
1474853121,09-25-2016,15:25:21,246.06,60.0,30.380762846519133,82.0,41.55,4.5,06:12:00,18:13:00
1474852821,25/09/2016,15:20:21,396.16,60.0,30.441553948862957,84.0,0.59,2.25,06:12:00,18:16:00
1474852521,2016-09-25,15:15:21,795.33,60.0,30.430519451003594,83.0,53.88,5.62,06:12:00,18:16:00
1474852221,09-25-2016,15:10:21,940.88,60.0,30.419638162749912,,359.89,10.12,06:12:00,18:16:00
1474851922,25/09/2016,15:05:22,265.21,60.0,30.419800924805426,80.0,1.88,7.87,06:12:00,18:16:00
1474851621,25/09/2016,15:00:21,4184.8,60.0,30.498065840831238,79.0,0.1,0.0,06:12:00,18:16:00
1474851320,2016-09-25,14:55:20,436.45,60.0,30.41486566392692,81.0,0.17,9.0,06:12:00,18:16:00
1474851023,09-25-2016,14:50:23,,60.0,30.47770919199126,79.0,354.6,2.25,06:12:00,18:13:00
1474850720,25/09/2016,14:45:20,,61.0,30.39735333695448,80.0,35.03,11.25,06:12:00,18:16:00
1474850422,25/09/2016,14:40:22,1007.71,61.0,30.39907341822692,79.0,3.9,6.75,06:12:00,18:16:00
1474850119,09-25-2016,14:35:19,1057.91,61.0,30.46632707320222,79.0,14.89,9.0,06:12:00,18:13:00
1474849825,09-25-2016,14:30:25,10206.4,62.0,30.40041574623504,77.0,33.75,6.75,06:12:00,18:16:00
1474849519,25/09/2016,14:25:19,,,30.501757446234016,78.0,359.91,,06:12:00,18:13:00
1474849221,25/09/2016,14:20:21,1071.84,610.0,30.37762280794109,78.0,0.14,4.5,06:12:00,18:16:00
1474848924,09-25-2016,14:15:24,,61.0,30.49631787948919,78.0,38.77,6.75,06:12:00,18:13:00
1474848623,09-25-2016,14:10:23,883.98,62.0,30.42580129038793,77.0,28.31,10.12,06:12:00,18:16:00
1474848321,25/09/2016,14:05:21,691.9,62.0,30.50795745917666,78.0,43.02,7.87,06:12:00,18:16:00
1474848021,2016-09-25,14:00:21,976.45,62.0,30.48255276917388,,358.16,4.5,06:12:00,18:16:00
1474847719,25/09/2016,13:55:19,586.21,62.0,30.34389339252209,78.0,11.95,5.62,06:12:00,18:16:00
1474847420,2016-09-25,13:50:20,,62.0,30.461699600272823,76.0,50.76,3.37,06:12:00,18:16:00
1474847119,25/09/2016,13:45:19,,62.0,,76.0,31.04,10.12,06:12:00,18:16:00
1474846819,25/09/2016,13:40:19,1018.8,62.0,30.442319216012812,76.0,352.32,7.87,06:12:00,18:16:00
1474846529,09-25-2016,13:35:29,1022.88,62.0,30.422734837297657,74.0,43.94,5.62,06:12:00,18:13:00
1474846218,2016-09-25,13:30:18,945.42,63.0,30.399819876090554,72.0,20.75,9.0,06:12:00,18:16:00
1474845923,25/09/2016,13:25:23,10637.6,63.0,30.382160094960426,71.0,359.89,5.62,06:12:00,18:13:00
1474845620,09-25-2016,13:20:20,1042.14,63.0,30.440667967322312,69.0,18.46,4.5,06:12:00,18:16:00
1474845324,25/09/2016,13:15:24,,,30.48843884184709,67.0,0.11,9.0,06:12:00,18:16:00
1474845024,25/09/2016,13:10:24,1020.82,64.0,30.407688564520743,67.0,359.92,7.87,06:12:00,18:16:00
1474844720,2016-09-25,13:05:20,1016.24,63.0,30.507983911700666,66.0,354.61,5.62,06:12:00,18:16:00
1474844423,25/09/2016,13:00:23,1035.95,63.0,30.43425932871622,65.0,27.04,3.37,06:12:00,18:16:00
1474844122,09-25-2016,12:55:22,,63.0,30.523240159151896,67.0,359.92,9.0,06:12:00,18:13:00
1474843821,09-25-2016,12:50:21,1035.08,63.0,30.5133097105268,,11.36,7.87,06:12:00,18:16:00
1474843525,2016-09-25,12:45:25,1039.83,63.0,30.449678562751235,61.0,350.56,11.25,06:12:00,18:13:00
1474843221,25/09/2016,12:40:21,1028.93,63.0,30.53812925743535,60.0,43.99,11.25,06:12:00,18:16:00
1474842921,2016-09-25,12:35:21,,63.0,30.51197626648125,56.0,336.46,4.5,06:12:00,18:16:00
1474842621,09-25-2016,12:30:21,1042.65,63.0,30.50488613819188,54.0,36.15,6.75,06:12:00,18:16:00
1474842324,09-25-2016,12:25:24,1043.13,63.0,30.440074698018446,52.0,3.41,7.87,06:12:00,18:16:00
1474842023,09-25-2016,12:20:23,1044.56,63.0,30.52529743463431,54.0,359.91,7.87,06:12:00,18:16:00
1474841721,09-25-2016,12:15:21,1047.31,64.0,30.470167754130383,49.0,359.92,5.62,06:12:00,18:16:00
1474841424,09-25-2016,12:10:24,1047.37,64.0,30.53057328296056,48.0,0.11,5.62,06:12:00,18:16:00
1474841120,2016-09-25,12:05:20,1045.42,64.0,30.52420653410391,46.0,1.61,11.25,06:12:00,18:16:00
1474840821,09-25-2016,12:00:21,10458.199999999999,64.0,30.440747566177393,43.0,3.03,11.25,06:12:00,18:16:00
1474840525,25/09/2016,11:55:25,1042.27,64.0,30.44171789120924,,16.52,5.62,06:12:00,18:16:00
1474840223,2016-09-25,11:50:23,,65.0,30.497425080797182,46.0,359.92,6.75,06:12:00,18:16:00
1474839918,2016-09-25,11:45:18,1038.9,64.0,30.444600280452722,42.0,8.3,6.75,06:12:00,18:16:00
1474839619,25/09/2016,11:40:19,1037.95,64.0,30.578028031600212,,359.92,4.5,06:12:00,18:13:00
1474839321,25/09/2016,11:35:21,1032.16,64.0,30.484210586216737,40.0,40.91,3.37,06:12:00,18:16:00
1474839020,25/09/2016,11:30:20,1027.8,64.0,30.501213585807637,38.0,29.43,4.5,06:12:00,18:16:00
1474838720,25/09/2016,11:25:20,1021.06,,30.518125038717884,37.0,11.87,7.87,06:12:00,18:16:00
1474838420,09-25-2016,11:20:20,1015.44,,30.384126071769966,34.0,28.23,6.75,06:12:00,18:13:00
1474838120,25/09/2016,11:15:20,1008.94,64.0,30.453011353565977,35.0,0.11,6.75,06:12:00,18:16:00
1474837822,09-25-2016,11:10:22,1001.91,64.0,30.37742351760143,30.0,0.12,6.75,06:12:00,18:16:00
1474837523,09-25-2016,11:05:23,993.59,64.0,30.456496154377838,26.0,41.3,5.62,06:12:00,18:16:00
1474837221,25/09/2016,11:00:21,987.84,64.0,30.53328438886628,26.0,36.17,7.87,06:12:00,18:16:00
1474836921,2016-09-25,10:55:21,979.52,64.0,30.52055182607553,31.0,37.96,6.75,06:12:00,18:16:00
1474836619,2016-09-25,10:50:19,971.51,64.0,,29.0,30.24,5.62,06:12:00,18:16:00
1474836322,09-25-2016,10:45:22,,,30.51208795610015,30.0,34.17,4.5,06:12:00,18:16:00
1474836021,09-25-2016,10:40:21,953.33,,30.504867602299107,28.0,0.11,2.25,06:12:00,18:16:00
1474835720,2016-09-25,10:35:20,,64.0,30.466475506732102,28.0,10.87,4.5,06:12:00,18:13:00
1474835421,2016-09-25,10:30:21,936.17,64.0,30.52979812727917,26.0,353.2,5.62,06:12:00,18:16:00
1474835121,09-25-2016,10:25:21,922.72,64.0,30.519663823107653,28.0,9.71,3.37,06:12:00,18:16:00
1474834820,2016-09-25,10:20:20,912.15,64.0,30.48093579702264,26.0,53.87,4.5,06:12:00,18:16:00
1474834521,25/09/2016,10:15:21,901.12,63.0,30.47278473064564,27.0,67.37,2.25,06:12:00,18:16:00
1474834221,2016-09-25,10:10:21,887.45,63.0,30.519831468307196,29.0,9.78,5.62,06:12:00,18:16:00
1474833923,25/09/2016,10:05:23,874.91,63.0,30.58654335007985,,16.46,5.62,06:12:00,18:16:00
1474833620,2016-09-25,10:00:20,861.94,63.0,30.549603686572556,27.0,50.47,7.87,06:12:00,18:16:00
1474833321,09-25-2016,09:55:21,,63.0,30.617966809542892,,46.66,10.12,06:12:00,18:16:00
1474833020,09-25-2016,09:50:20,835.11,63.0,30.493578512936526,30.0,29.96,7.87,06:12:00,18:13:00
1474832723,09-25-2016,09:45:23,,63.0,30.415389653723174,,75.91,6.75,06:12:00,18:16:00
1474832424,09-25-2016,09:40:24,,630.0,30.43561544531609,27.0,4.62,6.75,06:12:00,18:13:00
1474832126,2016-09-25,09:35:26,791.91,63.0,,26.0,84.51,3.37,06:12:00,18:16:00
1474831820,25/09/2016,09:30:20,777.13,63.0,30.548048828900786,26.0,73.88,5.62,06:12:00,18:16:00
1474831523,2016-09-25,09:25:23,763.7,63.0,30.53705972523287,25.0,77.68,3.37,06:12:00,18:16:00
1474831222,09-25-2016,09:20:22,746.84,63.0,30.441875182673932,27.0,35.59,5.62,06:12:00,18:16:00
1474830924,25/09/2016,09:15:24,731.54,63.0,30.459840045646988,26.0,79.28,4.5,06:12:00,18:13:00
1474830628,2016-09-25,09:10:28,714.1,63.0,30.4375769013998,26.0,25.13,5.62,06:12:00,18:16:00
1474830320,25/09/2016,09:05:20,694.88,63.0,30.530914563219056,27.0,12.06,1.12,06:12:00,18:16:00
1474830021,2016-09-25,09:00:21,675.9,63.0,30.51305713325785,26.0,89.87,3.37,06:12:00,18:16:00
1474829722,25/09/2016,08:55:22,,62.0,30.42464332071739,26.0,97.36,2.25,06:12:00,18:16:00
1474829423,25/09/2016,08:50:23,635.72,62.0,30.553843973201033,26.0,0.12,3.37,06:12:00,18:13:00
1474829122,25/09/2016,08:45:22,624.78,,30.442024742487884,27.0,88.65,2.25,06:12:00,18:16:00
